id,formattedAddress,addressLine1,addressLine2,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,rent,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,history,hoa_fee,agent_name,agent_phone,agent_email,agent_website,office_name,office_phone,office_email,office_website
"2483-Birch-Ave-N,-Seattle,-WA-98109","2483 Birch Ave N, Seattle, WA 98109",2483 Birch Ave N,,Seattle,WA,53,98109,King,033,47.641732,-122.346439,Apartment,1,1.0,703.0,,2009.0,Active,2117,Standard,2025-09-29T00:00:00.000Z,,2018-10-29T17:48:09.427Z,2025-09-29T03:40:40.641Z,1,,,"{""2025-06-03"": {""event"": ""Rental Listing"", ""price"": 2207, ""listingType"": ""Standard"", ""listedDate"": ""2025-06-03T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 91}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2117, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"118-6th-Ave-N,-Seattle,-WA-98109","118 6th Ave N, Seattle, WA 98109",118 6th Ave N,,Seattle,WA,53,98109,King,033,47.61894,-122.34464,Apartment,1,1.0,800.0,,2010.0,Active,2283,Standard,2025-09-29T00:00:00.000Z,,2019-04-26T11:07:46.488Z,2025-09-29T03:40:40.640Z,1,,,"{""2025-07-31"": {""event"": ""Rental Listing"", ""price"": 2214, ""listingType"": ""Standard"", ""listedDate"": ""2025-07-31T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 33}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2283, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"1812-E-Republican-St,-Apt-12,-Seattle,-WA-98112","1812 E Republican St, Apt 12, Seattle, WA 98112",1812 E Republican St,Apt 12,Seattle,WA,53,98112,King,033,47.62339,-122.307747,Apartment,1,1.0,566.0,,,Active,1695,Standard,2025-09-29T00:00:00.000Z,,2025-08-23T00:00:00.000Z,2025-09-29T03:40:40.639Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 1725, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3035-Ne-130th-St,-Apt-5,-Seattle,-WA-98125","3035 Ne 130th St, Apt 5, Seattle, WA 98125",3035 Ne 130th St,Apt 5,Seattle,WA,53,98125,King,033,47.722679,-122.294655,Apartment,1,1.0,725.0,,,Active,1395,Standard,2025-09-29T00:00:00.000Z,,2021-04-18T01:07:52.306Z,2025-09-29T03:40:40.638Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1395, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3535-27th-Pl-W,-Apt-311,-Seattle,-WA-98199","3535 27th Pl W, Apt 311, Seattle, WA 98199",3535 27th Pl W,Apt 311,Seattle,WA,53,98199,King,033,47.652195,-122.390427,Apartment,1,1.0,894.0,,,Active,1695,Standard,2025-09-29T00:00:00.000Z,,2025-06-12T00:00:00.000Z,2025-09-29T03:40:40.637Z,1,,,"{""2025-06-12"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-06-12T00:00:00.000Z"", ""removedDate"": ""2025-06-13T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-06-21"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-06-21T00:00:00.000Z"", ""removedDate"": ""2025-06-22T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-20"": {""event"": ""Rental Listing"", ""price"": 1695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-20T00:00:00.000Z"", ""removedDate"": ""2025-09-21T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"500-Belmont-Ave-E,-Apt-112,-Seattle,-WA-98102","500 Belmont Ave E, Apt 112, Seattle, WA 98102",500 Belmont Ave E,Apt 112,Seattle,WA,53,98102,King,033,47.623379,-122.323738,Apartment,1,1.5,,,,Active,2695,Standard,2025-09-29T00:00:00.000Z,,2025-09-18T00:00:00.000Z,2025-09-29T03:40:40.636Z,1,,,"{""2025-09-18"": {""event"": ""Rental Listing"", ""price"": 2695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-18T00:00:00.000Z"", ""removedDate"": ""2025-09-19T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"8806-Nesbit-Ave-N,-Apt-6,-Seattle,-WA-98103","8806 Nesbit Ave N, Apt 6, Seattle, WA 98103",8806 Nesbit Ave N,Apt 6,Seattle,WA,53,98103,King,033,47.692692,-122.343147,Apartment,1,1.0,673.0,,,Active,1525,Standard,2025-09-29T00:00:00.000Z,,2020-07-30T14:02:55.727Z,2025-09-29T03:40:40.631Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1525, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"605-10th-Ave-E,-Apt-12,-Seattle,-WA-98102","605 10th Ave E, Apt 12, Seattle, WA 98102",605 10th Ave E,Apt 12,Seattle,WA,53,98102,King,033,47.624462,-122.320122,Apartment,1,1.0,700.0,,,Active,1595,Standard,2025-09-29T00:00:00.000Z,,2024-09-09T00:00:00.000Z,2025-09-29T03:40:40.630Z,1,,,"{""2024-09-25"": {""event"": ""Rental Listing"", ""price"": 1595, ""listingType"": ""Standard"", ""listedDate"": ""2024-09-25T00:00:00.000Z"", ""removedDate"": ""2024-09-26T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1595, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3200-16th-Ave-W,-Apt-302,-Seattle,-WA-98119","3200 16th Ave W, Apt 302, Seattle, WA 98119",3200 16th Ave W,Apt 302,Seattle,WA,53,98119,King,033,47.648693,-122.376976,Apartment,1,1.0,,,,Active,2095,Standard,2025-09-29T00:00:00.000Z,,2025-09-12T00:00:00.000Z,2025-09-29T03:40:40.620Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2095, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3150-Fairview-Ave-E,-Apt-314,-Seattle,-WA-98102","3150 Fairview Ave E, Apt 314, Seattle, WA 98102",3150 Fairview Ave E,Apt 314,Seattle,WA,53,98102,King,033,47.650066,-122.323387,Apartment,1,1.0,473.0,,,Active,1810,Standard,2025-09-29T00:00:00.000Z,,2025-08-29T00:00:00.000Z,2025-09-29T03:40:40.618Z,1,,,"{""2025-09-23"": {""event"": ""Rental Listing"", ""price"": 1810, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-23T00:00:00.000Z"", ""removedDate"": ""2025-09-24T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1810, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"5505-15th-Ave-NE,-Apt-302,-Seattle,-WA-98105","5505 15th Ave NE, Apt 302, Seattle, WA 98105",5505 15th Ave NE,Apt 302,Seattle,WA,53,98105,King,033,47.668701,-122.312202,Apartment,1,1.0,,,,Active,1495,Standard,2025-09-29T00:00:00.000Z,,2025-09-25T00:00:00.000Z,2025-09-29T03:40:40.617Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"206-Bell-St,-Apt-212,-Seattle,-WA-98121","206 Bell St, Apt 212, Seattle, WA 98121",206 Bell St,Apt 212,Seattle,WA,53,98121,King,033,47.614376,-122.345627,Apartment,1,1.0,,,,Active,2095,Standard,2025-09-29T00:00:00.000Z,,2025-09-17T00:00:00.000Z,2025-09-29T03:40:40.612Z,1,,,"{""2025-09-22"": {""event"": ""Rental Listing"", ""price"": 2095, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-22T00:00:00.000Z"", ""removedDate"": ""2025-09-23T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2095, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"9428-Ravenna-Ave-NE,-Apt-404,-Seattle,-WA-98115","9428 Ravenna Ave NE, Apt 404, Seattle, WA 98115",9428 Ravenna Ave NE,Apt 404,Seattle,WA,53,98115,King,033,47.697361,-122.304626,Apartment,1,1.0,,,,Active,1595,Standard,2025-09-29T00:00:00.000Z,,2025-09-05T00:00:00.000Z,2025-09-29T03:40:40.611Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1595, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3539-27th-Pl-W,-Apt-214,-Seattle,-WA-98199","3539 27th Pl W, Apt 214, Seattle, WA 98199",3539 27th Pl W,Apt 214,Seattle,WA,53,98199,King,033,47.65239,-122.391037,Apartment,1,1.0,736.0,,,Active,1745,Standard,2025-09-29T00:00:00.000Z,,2023-02-16T00:00:00.000Z,2025-09-29T03:40:40.607Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1745, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3200-16th-Ave-W,-Apt-205,-Seattle,-WA-98119","3200 16th Ave W, Apt 205, Seattle, WA 98119",3200 16th Ave W,Apt 205,Seattle,WA,53,98119,King,033,47.648693,-122.376976,Apartment,1,1.0,750.0,,,Active,1995,Standard,2025-09-29T00:00:00.000Z,,2025-09-05T00:00:00.000Z,2025-09-29T03:40:40.606Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1995, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"4720-17th-Ave-Ne-Unit-A,-Seattle,-WA-98105","4720 17th Ave Ne Unit A, Seattle, WA 98105",4720 17th Ave Ne Unit A,,Seattle,WA,53,98105,King,033,47.663754,-122.309151,Apartment,1,1.0,,,,Active,695,Standard,2025-09-29T00:00:00.000Z,,2025-08-15T00:00:00.000Z,2025-09-29T03:40:40.604Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 750, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-18"": {""event"": ""Rental Listing"", ""price"": 750, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-18T00:00:00.000Z"", ""removedDate"": ""2025-09-19T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"1300-E-Denny-Way,-Apt-207,-Seattle,-WA-98122","1300 E Denny Way, Apt 207, Seattle, WA 98122",1300 E Denny Way,Apt 207,Seattle,WA,53,98122,King,033,47.6189,-122.315269,Apartment,1,1.0,,,,Active,1795,Standard,2025-09-29T00:00:00.000Z,,2025-09-10T00:00:00.000Z,2025-09-29T03:40:40.604Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"9200-Greenwood-Ave-N,-Apt-201,-Seattle,-WA-98103","9200 Greenwood Ave N, Apt 201, Seattle, WA 98103",9200 Greenwood Ave N,Apt 201,Seattle,WA,53,98103,King,033,47.696315,-122.354939,Single Family,1,1.0,659.0,,,Active,1795,Standard,2025-09-29T00:00:00.000Z,,2020-06-02T15:13:14.149Z,2025-09-29T03:40:40.602Z,1,,,"{""2025-09-18"": {""event"": ""Rental Listing"", ""price"": 1895, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-18T00:00:00.000Z"", ""removedDate"": ""2025-09-19T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"5257-Brooklyn-Ave-NE,-Unit-4,-Seattle,-WA-98105","5257 Brooklyn Ave NE, Unit 4, Seattle, WA 98105",5257 Brooklyn Ave NE,Unit 4,Seattle,WA,53,98105,King,033,47.668125,-122.314377,Apartment,1,1.0,,,,Active,750,Standard,2025-09-29T00:00:00.000Z,,2025-09-13T00:00:00.000Z,2025-09-29T03:40:40.601Z,1,,,"{""2025-09-22"": {""event"": ""Rental Listing"", ""price"": 750, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-22T00:00:00.000Z"", ""removedDate"": ""2025-09-23T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 750, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2715-Ne-115th-St,-Seattle,-WA-98125","2715 Ne 115th St, Seattle, WA 98125",2715 Ne 115th St,,Seattle,WA,53,98125,King,033,47.711747,-122.29872,Single Family,1,1.0,900.0,,1963.0,Active,2195,Standard,2025-09-29T00:00:00.000Z,,2022-02-26T02:15:23.286Z,2025-09-29T03:40:40.601Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2195, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"607-E-Harrison-St,-Apt-402,-Seattle,-WA-98102","607 E Harrison St, Apt 402, Seattle, WA 98102",607 E Harrison St,Apt 402,Seattle,WA,53,98102,King,033,47.621738,-122.323692,Apartment,1,1.0,,,,Active,2595,Standard,2025-09-29T00:00:00.000Z,,2025-09-27T00:00:00.000Z,2025-09-29T03:40:40.597Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2595, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"7711-Greenwood-Ave-N,-Apt-102,-Seattle,-WA-98103","7711 Greenwood Ave N, Apt 102, Seattle, WA 98103",7711 Greenwood Ave N,Apt 102,Seattle,WA,53,98103,King,033,47.685184,-122.355644,Apartment,1,1.0,,,,Active,2195,Standard,2025-09-29T00:00:00.000Z,,2025-09-25T00:00:00.000Z,2025-09-29T03:40:40.593Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2195, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"752-Boylston-Ave-E,-Unit-202,-Seattle,-WA-98102","752 Boylston Ave E, Unit 202, Seattle, WA 98102",752 Boylston Ave E,Unit 202,Seattle,WA,53,98102,King,033,47.626656,-122.323311,Apartment,1,1.0,650.0,,,Active,2495,Standard,2025-09-29T00:00:00.000Z,,2025-08-24T00:00:00.000Z,2025-09-29T03:40:40.592Z,1,,,"{""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 2495, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3261-Fuhrman-Ave-E,-Unit-1,-Seattle,-WA-98102","3261 Fuhrman Ave E, Unit 1, Seattle, WA 98102",3261 Fuhrman Ave E,Unit 1,Seattle,WA,53,98102,King,033,47.650665,-122.32093,Apartment,1,1.0,725.0,,,Active,1500,Standard,2025-09-29T00:00:00.000Z,,2024-05-25T00:00:00.000Z,2025-09-29T03:40:40.590Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 1645, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-11"": {""event"": ""Rental Listing"", ""price"": 1500, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-11T00:00:00.000Z"", ""removedDate"": ""2025-09-12T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1500, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"500-Belmont-Ave-E,-Apt-402,-Seattle,-WA-98102","500 Belmont Ave E, Apt 402, Seattle, WA 98102",500 Belmont Ave E,Apt 402,Seattle,WA,53,98102,King,033,47.623379,-122.323738,Apartment,1,1.0,731.0,,,Active,2750,Standard,2025-09-29T00:00:00.000Z,,2025-09-04T00:00:00.000Z,2025-09-29T03:40:40.585Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2750, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"4017-5th-Ave-NE,-Unit-1E,-Seattle,-WA-98105","4017 5th Ave NE, Unit 1E, Seattle, WA 98105",4017 5th Ave NE,Unit 1E,Seattle,WA,53,98105,King,033,47.656113,-122.323837,Apartment,1,,150.0,,,Active,695,Standard,2025-09-29T00:00:00.000Z,,2025-08-31T00:00:00.000Z,2025-09-29T03:40:40.584Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-22"": {""event"": ""Rental Listing"", ""price"": 695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-22T00:00:00.000Z"", ""removedDate"": ""2025-09-23T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 695, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"121-Stewart-St,-Apt-1003,-Seattle,-WA-98101","121 Stewart St, Apt 1003, Seattle, WA 98101",121 Stewart St,Apt 1003,Seattle,WA,53,98101,King,033,47.61064,-122.340526,Condo,1,1.0,768.0,,,Active,2550,Standard,2025-09-29T00:00:00.000Z,,2025-08-19T00:00:00.000Z,2025-09-29T03:40:40.580Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 2700, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2550, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"7121-Linden-Ave-N,-Apt-206,-Seattle,-WA-98103","7121 Linden Ave N, Apt 206, Seattle, WA 98103",7121 Linden Ave N,Apt 206,Seattle,WA,53,98103,King,033,47.680916,-122.347481,Apartment,1,1.0,450.0,,,Active,1545,Standard,2025-09-29T00:00:00.000Z,,2023-08-05T00:00:00.000Z,2025-09-29T03:40:40.577Z,1,,,"{""2025-09-17"": {""event"": ""Rental Listing"", ""price"": 1545, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-17T00:00:00.000Z"", ""removedDate"": ""2025-09-18T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1545, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"3912-Linden-Ave-N,-Apt-5,-Seattle,-WA-98103","3912 Linden Ave N, Apt 5, Seattle, WA 98103",3912 Linden Ave N,Apt 5,Seattle,WA,53,98103,King,033,47.654606,-122.348221,Apartment,1,1.0,660.0,,,Active,2495,Standard,2025-09-29T00:00:00.000Z,,2022-04-19T05:46:49.859Z,2025-09-29T03:40:40.576Z,1,,,"{""2025-02-06"": {""event"": ""Rental Listing"", ""price"": 2095, ""listingType"": ""Standard"", ""listedDate"": ""2025-02-06T00:00:00.000Z"", ""removedDate"": ""2025-02-07T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 2195, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"1615-15th-Ave,-Unit-42,-Seattle,-WA-98122","1615 15th Ave, Unit 42, Seattle, WA 98122",1615 15th Ave,Unit 42,Seattle,WA,53,98122,King,033,47.615788,-122.313141,Apartment,1,1.0,520.0,,,Active,1795,Standard,2025-09-29T00:00:00.000Z,,2024-08-08T00:00:00.000Z,2025-09-29T03:40:40.574Z,1,,,"{""2024-10-16"": {""event"": ""Rental Listing"", ""price"": 1695, ""listingType"": ""Standard"", ""listedDate"": ""2024-10-16T00:00:00.000Z"", ""removedDate"": ""2024-10-17T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"815-15th-Ave-E,-Unit-3,-Seattle,-WA-98122","815 15th Ave E, Unit 3, Seattle, WA 98122",815 15th Ave E,Unit 3,Seattle,WA,53,98122,King,033,47.609695,-122.313171,Apartment,1,1.0,510.0,,,Active,1450,Standard,2025-09-29T00:00:00.000Z,,2021-05-28T00:58:25.260Z,2025-09-29T03:40:40.568Z,1,,,"{""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 1600, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1450, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"616-E-Thomas-St,-Apt-304,-Seattle,-WA-98102","616 E Thomas St, Apt 304, Seattle, WA 98102",616 E Thomas St,Apt 304,Seattle,WA,53,98102,King,033,47.621216,-122.323318,Apartment,1,1.0,550.0,,,Active,1375,Standard,2025-09-29T00:00:00.000Z,,2022-08-19T03:05:59.348Z,2025-09-29T03:40:38.233Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 1525, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-22"": {""event"": ""Rental Listing"", ""price"": 1425, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-22T00:00:00.000Z"", ""removedDate"": ""2025-09-23T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1375, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2856-14th-Ave-W,-Apt-7,-Seattle,-WA-98119","2856 14th Ave W, Apt 7, Seattle, WA 98119",2856 14th Ave W,Apt 7,Seattle,WA,53,98119,King,033,47.646442,-122.374634,Apartment,1,1.0,643.0,,,Active,1795,Standard,2025-09-29T00:00:00.000Z,,2021-12-20T02:58:56.966Z,2025-09-29T03:40:38.231Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 1995, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1795, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
